,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
5962,     206   2  3,Maldives,2016,south central,29,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,8,3,male,active in last 4 weeks,2,both want same,,,,,,,
5963,     206   3  2,Maldives,2016,south central,47,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,9,3,female,active in last 4 weeks,non-numeric response,don't know,respondent alone,,,,,,
5964,     206   3  4,Maldives,2016,south central,26,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,10.0,9,2,female,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5965,     206   5  2,Maldives,2016,south central,45,5,1,rural,poorest,0,jointly only,,1,1,currently working,1,cash only,don't know,5.0,6,2,male,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
5966,     206   5  3,Maldives,2016,south central,27,10,1,rural,poorest,0,jointly only,,1,1,currently working,1,cash only,less than him,12.0,6,1,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
5968,     206   6  3,Maldives,2016,south central,19,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,5,0,female,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,,,,,,
5970,     206   9  4,Maldives,2016,south central,31,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,13.0,13,3,male,active in last 4 weeks,4,,respondent and husband/partner,0,0,0,0,0,0
5971,     206   9  6,Maldives,2016,south central,32,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,9.0,13,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
5972,     206  10  2,Maldives,2016,south central,32,10,1,rural,poorest,0,alone only,,1,1,no,0,,,13.0,6,4,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
5973,     206  12  1,Maldives,2016,south central,39,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,14.0,6,5,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5974,     206  13  1,Maldives,2016,south central,35,9,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,8,1,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5975,     206  13  2,Maldives,2016,south central,33,10,1,rural,poorest,0,does not own,,0,1,no,0,,,15.0,8,3,female,active in last 4 weeks,3,husband wants fewer,,,,,,,
5976,     206  14  1,Maldives,2016,south central,47,7,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,0.0,8,4,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,,,,,,
5978,     206  14  4,Maldives,2016,south central,27,10,1,rural,poorer,1,does not own,,0,1,no,0,,,15.0,8,2,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5979,     206  19  2,Maldives,2016,south central,45,5,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,5.0,6,5,male,active in last 4 weeks,7,husband wants fewer,respondent alone,,,,,,
5980,     206  19  3,Maldives,2016,south central,24,13,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,10.0,6,0,male,active in last 4 weeks,6,don't know,respondent and husband/partner,0,0,0,0,0,0
5981,     206  20  2,Maldives,2016,south central,43,7,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,5.0,2,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,1,0,0,0,1,1
5982,     206  21  1,Maldives,2016,south central,41,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,3.0,7,5,female,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
5985,     206  22  2,Maldives,2016,south central,42,6,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,15.0,4,4,male,active in last 4 weeks,0,both want same,respondent alone,0,0,0,0,0,0
5986,     206  23  2,Maldives,2016,south central,27,8,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,5,2,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5988,     207   1  4,Maldives,2016,south central,22,13,1,rural,poorer,1,both alone and jointly,,1,1,currently working,1,cash only,more than him,10.0,5,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
5990,     207   5  2,Maldives,2016,south central,37,5,1,rural,poorest,0,both alone and jointly,,1,1,no,0,,,3.0,4,3,male,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,0,0,0,0,0,0
5991,     207   6  2,Maldives,2016,south central,47,2,1,rural,middle,2,both alone and jointly,,1,1,no,0,,,3.0,11,9,male,active in last 4 weeks,non-numeric response,both want same,,,,,,,
5993,     207   7  1,Maldives,2016,south central,39,9,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,6,3,female,active in last 4 weeks,5,both want same,,0,0,0,0,0,0
5994,     207   8  1,Maldives,2016,south central,39,5,1,rural,middle,2,does not own,,0,1,no,0,,,7.0,5,3,female,active in last 4 weeks,3,both want same,,,,,,,
5996,     207   9  1,Maldives,2016,south central,27,13,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,less than him,9.0,6,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5997,     207  10  2,Maldives,2016,south central,35,7,1,rural,poorest,0,does not own,,0,1,no,0,,,15.0,2,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
5998,     207  11  2,Maldives,2016,south central,44,0,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,0.0,2,4,male,active in last 4 weeks,4,don't know,respondent and husband/partner,0,0,0,0,0,0
5999,     207  12  4,Maldives,2016,south central,38,6,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,don't know,10,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
6000,     207  12  5,Maldives,2016,south central,32,7,1,rural,poorest,0,does not own,,0,1,no,0,,,6.0,10,3,male,active in last 4 weeks,4,both want same,,,,,,,
6001,     207  13  2,Maldives,2016,south central,34,6,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,6.0,5,4,male,active in last 4 weeks,non-numeric response,both want same,respondent and husband/partner,0,0,0,0,0,0
6002,     207  14  3,Maldives,2016,south central,36,6,1,rural,poorest,0,does not own,,0,1,no,0,,,12.0,8,2,female,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,,,,,,
6003,     207  14  6,Maldives,2016,south central,19,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,8,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
6004,     207  15  4,Maldives,2016,south central,29,9,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,6,2,male,active in last 4 weeks,1,both want same,respondent and husband/partner,0,0,0,0,0,0
6005,     207  16  1,Maldives,2016,south central,40,7,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,6,5,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
6008,     207  17  3,Maldives,2016,south central,32,10,1,rural,poorest,0,does not own,,0,1,no,0,,,6.0,10,3,male,active in last 4 weeks,4,both want same,,,,,,,
6009,     207  17  5,Maldives,2016,south central,28,15,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,10,0,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent and husband/partner,,,,,,
6010,     207  17  6,Maldives,2016,south central,27,8,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,10,2,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
6011,     207  18  1,Maldives,2016,south central,31,7,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,2,0,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
6012,     207  19  1,Maldives,2016,south central,44,5,1,rural,poorer,1,alone only,,1,1,no,0,,,5.0,4,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
6015,     207  20  1,Maldives,2016,south central,49,3,1,rural,poorest,0,does not own,,0,1,no,0,,,3.0,2,0,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
6016,     207  24  5,Maldives,2016,south central,22,9,1,rural,middle,2,does not own,,0,1,no,0,,,4.0,7,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
6017,     207  24  6,Maldives,2016,south central,20,9,1,rural,middle,2,does not own,,0,1,no,0,,,8.0,7,0,male,active in last 4 weeks,2,both want same,,,,,,,
6018,     207  25  2,Maldives,2016,south central,30,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,more than him,7.0,4,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
6020,     208   3  1,Maldives,2016,south central,39,8,1,rural,middle,2,jointly only,,1,1,no,0,,,5.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,4,don't know,,0,0,0,0,0,0
6021,     208   4  2,Maldives,2016,south central,46,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,5,7,male,not active in last 4 weeks - not postpartum abstinence,12,don't know,,,,,,,
6023,     208   5  1,Maldives,2016,south central,42,4,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,4.0,3,4,female,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
6024,     208   6  1,Maldives,2016,south central,47,7,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,about the same,7.0,4,5,female,active in last 4 weeks,5,both want same,respondent and husband/partner,0,0,0,0,0,0
6026,     208   7  2,Maldives,2016,south central,39,6,1,rural,poorest,0,alone only,,1,1,no,0,,,0.0,6,4,male,active in last 4 weeks,4,don't know,,0,0,0,0,0,0
6028,     208   8  1,Maldives,2016,south central,37,8,1,rural,poorest,0,does not own,,0,1,no,0,,,5.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
6029,     208  10  3,Maldives,2016,south central,45,0,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,7.0,5,4,female,active in last 4 weeks,2,don't know,respondent alone,0,0,0,0,0,0
6030,     208  11  5,Maldives,2016,south central,22,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,6,1,male,not active in last 4 weeks - postpartum abstinence,5,don't know,,0,0,0,0,0,0
6031,     208  12  3,Maldives,2016,south central,27,13,1,rural,poorest,0,does not own,,0,1,no,0,,,15.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
6032,     208  14  2,Maldives,2016,south central,46,0,1,rural,poorest,0,alone only,,1,1,no,0,,,0.0,3,5,male,active in last 4 weeks,4,don't know,,0,1,0,0,1,1
6033,     208  15  3,Maldives,2016,south central,31,10,1,rural,poorer,1,does not own,,0,1,no,0,,,don't know,6,3,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
6034,     208  19  2,Maldives,2016,south central,32,8,1,rural,poorest,0,does not own,,0,1,no,0,,,5.0,6,4,male,active in last 4 weeks,4,both want same,,1,0,0,0,1,1
6035,     208  20  1,Maldives,2016,south central,41,7,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,4,4,female,active in last 4 weeks,4,both want same,,,,,,,
6036,     208  20  2,Maldives,2016,south central,22,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,4,1,female,not active in last 4 weeks - postpartum abstinence,1,both want same,,1,0,0,0,1,1
6037,     208  21  2,Maldives,2016,south central,25,10,1,rural,poorer,1,does not own,,0,1,no,0,,,9.0,5,2,male,active in last 4 weeks,2,both want same,,,,,,,
6039,     208  22  3,Maldives,2016,south central,31,10,1,rural,poorest,0,does not own,,0,1,no,0,,,8.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,1,0,0,0,1,1
6040,     208  22  4,Maldives,2016,south central,37,6,1,rural,poorest,0,does not own,,0,1,no,0,,,don't know,7,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
6041,     208  23  3,Maldives,2016,south central,29,0,1,rural,poorer,1,does not own,,0,1,no,0,,,13.0,6,2,female,active in last 4 weeks,2,both want same,,1,0,0,0,1,1
6042,     208  24  2,Maldives,2016,south central,29,9,1,rural,middle,2,does not own,,0,1,no,0,,,8.0,5,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,1,0,0,0,1,1
6044,     208  25  2,Maldives,2016,south central,39,0,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,6,3,female,active in last 4 weeks,5,both want same,,1,0,0,0,1,1
6045,     208  25  3,Maldives,2016,south central,26,10,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
6046,     208  26  3,Maldives,2016,south central,24,12,1,rural,middle,2,does not own,,0,1,no,0,,,12.0,7,1,female,active in last 4 weeks,2,both want same,,1,0,0,0,1,1
6047,     209   1  2,Maldives,2016,south central,43,2,1,rural,poorest,0,does not own,,0,1,no,0,,,0.0,2,2,male,active in last 4 weeks,5,don't know,,0,0,0,0,0,0
6048,     209   2  2,Maldives,2016,south central,39,6,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,4,4,male,active in last 4 weeks,5,both want same,,0,0,0,0,0,0
6049,     209   3  2,Maldives,2016,south central,47,7,1,rural,poorest,0,does not own,,0,1,no,0,,,5.0,3,3,male,active in last 4 weeks,non-numeric response,don't know,,0,0,0,0,0,0
6050,     209   4  2,Maldives,2016,south central,34,6,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,6.0,6,4,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
6053,     209   6  2,Maldives,2016,south central,36,6,1,rural,poorer,1,does not own,,0,1,no,0,,,14.0,7,4,male,active in last 4 weeks,4,both want same,,,,,,,
6055,     209   8  4,Maldives,2016,south central,23,10,1,rural,poorer,1,jointly only,,1,1,currently working,1,cash only,about the same,10.0,4,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
6057,     209  10  2,Maldives,2016,south central,42,0,1,rural,poorest,0,alone only,,1,1,no,0,,,0.0,5,6,male,active in last 4 weeks,6,both want same,,,,,,,
6059,     209  11  1,Maldives,2016,south central,35,6,1,rural,poorest,0,does not own,,0,1,no,0,,,5.0,6,4,female,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,,,,,,,
6061,     209  12  2,Maldives,2016,south central,32,7,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,11,3,male,not active in last 4 weeks - postpartum abstinence,4,both want same,,0,1,0,0,1,1
6062,     209  13  4,Maldives,2016,south central,23,0,1,rural,poorer,1,both alone and jointly,,1,1,no,0,,,don't know,7,3,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
6063,     209  15  2,Maldives,2016,south central,22,8,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,3,1,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
6064,     209  17  4,Maldives,2016,south central,32,7,1,rural,poorest,0,does not own,,0,1,no,0,,,3.0,7,2,male,active in last 4 weeks,4,don't know,,,,,,,
6066,     209  18  2,Maldives,2016,south central,46,1,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,7,4,male,active in last 4 weeks,6,don't know,respondent and husband/partner,,,,,,
6067,     209  18  3,Maldives,2016,south central,21,10,1,rural,poorest,0,both alone and jointly,,1,1,no,0,,,9.0,7,1,male,active in last 4 weeks,3,don't know,,0,0,0,0,0,0
6068,     209  21  2,Maldives,2016,south central,29,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,3,male,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,1,0,0,0,1,1
6070,     209  23  3,Maldives,2016,south central,27,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,8.0,6,1,male,active in last 4 weeks,1,both want same,respondent and husband/partner,1,0,0,0,1,1
6072,     209  24  2,Maldives,2016,south central,46,4,1,rural,poorer,1,does not own,,0,1,no,0,,,4.0,5,4,male,active in last 4 weeks,3,both want same,,1,0,0,0,1,1
