,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
17041,       59416  2,Cambodia,2014,mondol kiri & rattanak kiri,40,9,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,4.0,9,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17042,       59416  7,Cambodia,2014,mondol kiri & rattanak kiri,32,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,2.0,9,2,male,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
17043,       59417  3,Cambodia,2014,mondol kiri & rattanak kiri,31,10,1,urban,richer,3,does not own,does not own,0,0,no,0,,,10.0,7,5,female,not active in last 4 weeks - not postpartum abstinence,5,husband wants fewer,,,,,,,
17044,       59419  1,Cambodia,2014,mondol kiri & rattanak kiri,31,9,1,urban,richest,4,alone only,alone only,1,1,currently working,1,cash only,less than him,16.0,3,0,female,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent alone,0,0,0,0,0,0
17046,       59420  2,Cambodia,2014,mondol kiri & rattanak kiri,24,11,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,8,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17047,       59421  1,Cambodia,2014,mondol kiri & rattanak kiri,42,8,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,8.0,11,3,female,active in last 4 weeks,3,both want same,,,,,,,
17049,       59421 11,Cambodia,2014,mondol kiri & rattanak kiri,39,7,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,11,2,female,active in last 4 weeks,3,both want same,,,,,,,
17050,       59422  2,Cambodia,2014,mondol kiri & rattanak kiri,35,9,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,more than him,12.0,4,1,female,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
17051,       59423  2,Cambodia,2014,mondol kiri & rattanak kiri,30,12,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,16.0,6,3,male,not active in last 4 weeks - postpartum abstinence,3,both want same,respondent and husband/partner,,,,,,
17052,       59423  6,Cambodia,2014,mondol kiri & rattanak kiri,24,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,7.0,6,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
17053,       595 1  2,Cambodia,2014,mondol kiri & rattanak kiri,39,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,4,2,male,active in last 4 weeks,2,husband wants more,respondent and husband/partner,0,0,0,0,0,0
17055,       595 2  2,Cambodia,2014,mondol kiri & rattanak kiri,38,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,3.0,6,5,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
17057,       595 3  2,Cambodia,2014,mondol kiri & rattanak kiri,30,9,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,3,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17058,       595 4  2,Cambodia,2014,mondol kiri & rattanak kiri,31,5,1,urban,richest,4,alone only,alone only,1,1,currently working,1,cash only,about the same,16.0,3,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17060,       595 6  1,Cambodia,2014,mondol kiri & rattanak kiri,36,2,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,8.0,9,2,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
17064,       595 7  2,Cambodia,2014,mondol kiri & rattanak kiri,31,3,1,urban,richest,4,does not own,does not own,0,0,no,0,,,20.0,5,2,male,not active in last 4 weeks - postpartum abstinence,3,husband wants fewer,,0,0,0,0,0,0
17065,       595 8  2,Cambodia,2014,mondol kiri & rattanak kiri,28,10,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,8,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17066,       595 9  1,Cambodia,2014,mondol kiri & rattanak kiri,27,12,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,12.0,5,2,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
17067,       59510  1,Cambodia,2014,mondol kiri & rattanak kiri,17,11,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,14.0,3,0,female,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
17068,       59511  2,Cambodia,2014,mondol kiri & rattanak kiri,38,7,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,17,2,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
17070,       59511  8,Cambodia,2014,mondol kiri & rattanak kiri,16,1,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,2.0,17,0,male,active in last 4 weeks,1,husband wants more,respondent and husband/partner,,,,,,
17071,       59511 14,Cambodia,2014,mondol kiri & rattanak kiri,20,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,5.0,17,1,male,active in last 4 weeks,1,husband wants more,respondent and husband/partner,,,,,,
17072,       59512  2,Cambodia,2014,mondol kiri & rattanak kiri,44,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,7.0,5,2,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
17073,       59512  3,Cambodia,2014,mondol kiri & rattanak kiri,20,8,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,5,1,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17076,       59515  2,Cambodia,2014,mondol kiri & rattanak kiri,44,12,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,2,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
17077,       59517  2,Cambodia,2014,mondol kiri & rattanak kiri,24,7,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,11.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17078,       59518  2,Cambodia,2014,mondol kiri & rattanak kiri,29,0,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,11.0,5,3,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17079,       59519  2,Cambodia,2014,mondol kiri & rattanak kiri,46,0,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,6.0,6,5,male,active in last 4 weeks,5,don't know,respondent and husband/partner,0,0,0,0,0,0
17081,       59520  2,Cambodia,2014,mondol kiri & rattanak kiri,41,6,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,7,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
17082,       59520  3,Cambodia,2014,mondol kiri & rattanak kiri,23,8,1,urban,richest,4,does not own,both alone and jointly,0,1,currently working,1,cash only,about the same,14.0,7,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
17083,       59521  2,Cambodia,2014,mondol kiri & rattanak kiri,46,7,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,6.0,7,3,male,active in last 4 weeks,3,both want same,,,,,,,
17085,       59521  4,Cambodia,2014,mondol kiri & rattanak kiri,21,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,7,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
17086,       59522  1,Cambodia,2014,mondol kiri & rattanak kiri,36,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,6.0,4,3,female,active in last 4 weeks,2,don't know,respondent and husband/partner,0,0,0,0,0,0
17088,       59524  2,Cambodia,2014,mondol kiri & rattanak kiri,42,0,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,0.0,4,2,male,active in last 4 weeks,4,both want same,,,,,,,
17089,       596 1  2,Cambodia,2014,mondol kiri & rattanak kiri,27,12,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,12.0,3,1,male,active in last 4 weeks,2,don't know,respondent and husband/partner,0,0,0,0,0,0
17090,       596 2  2,Cambodia,2014,mondol kiri & rattanak kiri,40,2,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,10,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17091,       596 2  3,Cambodia,2014,mondol kiri & rattanak kiri,19,8,1,urban,richest,4,does not own,does not own,0,0,in the past year,0,cash only,more than him,8.0,10,1,male,not active in last 4 weeks - postpartum abstinence,2,don't know,respondent and husband/partner,,,,,,
17094,       596 3  2,Cambodia,2014,mondol kiri & rattanak kiri,39,4,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,more than him,7.0,3,2,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17095,       596 4  2,Cambodia,2014,mondol kiri & rattanak kiri,32,4,1,urban,richest,4,does not own,does not own,0,0,no,0,,,12.0,4,2,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
17096,       596 5  2,Cambodia,2014,mondol kiri & rattanak kiri,20,8,1,urban,richer,3,does not own,jointly only,0,1,no,0,,,8.0,6,1,female,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
17098,       596 6  2,Cambodia,2014,mondol kiri & rattanak kiri,30,6,1,urban,richest,4,does not own,does not own,0,0,no,0,,,6.0,3,2,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
17099,       596 7  2,Cambodia,2014,mondol kiri & rattanak kiri,34,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,12.0,6,1,male,active in last 4 weeks,5,don't know,respondent and husband/partner,0,0,0,0,0,0
17100,       596 8  2,Cambodia,2014,mondol kiri & rattanak kiri,44,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,6,4,male,active in last 4 weeks,0,don't know,respondent alone,,,,,,
17101,       596 9  2,Cambodia,2014,mondol kiri & rattanak kiri,38,8,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,about the same,8.0,7,4,male,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
17103,       59610  2,Cambodia,2014,mondol kiri & rattanak kiri,47,4,1,urban,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,6.0,4,3,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
17105,       59611  2,Cambodia,2014,mondol kiri & rattanak kiri,41,0,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,0.0,7,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
17106,       59611  3,Cambodia,2014,mondol kiri & rattanak kiri,17,3,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,7,0,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
17107,       59613  2,Cambodia,2014,mondol kiri & rattanak kiri,32,0,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,8.0,7,3,male,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
17108,       59614  1,Cambodia,2014,mondol kiri & rattanak kiri,27,6,1,urban,richest,4,does not own,does not own,0,0,no,0,,,12.0,7,2,female,active in last 4 weeks,4,both want same,,,,,,,
17109,       59615  1,Cambodia,2014,mondol kiri & rattanak kiri,24,0,1,urban,richest,4,does not own,does not own,0,0,no,0,,,4.0,4,2,female,active in last 4 weeks,4,husband wants more,,,,,,,
17110,       59616  1,Cambodia,2014,mondol kiri & rattanak kiri,30,5,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,5.0,4,2,female,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
17111,       59618  1,Cambodia,2014,mondol kiri & rattanak kiri,20,3,1,urban,richer,3,does not own,does not own,0,0,no,0,,,0.0,3,1,female,active in last 4 weeks,3,both want same,,,,,,,
17112,       59621  2,Cambodia,2014,mondol kiri & rattanak kiri,24,10,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,16.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
17113,       59622  2,Cambodia,2014,mondol kiri & rattanak kiri,27,4,1,urban,richest,4,does not own,does not own,0,0,no,0,,,9.0,4,2,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
17114,       59623  2,Cambodia,2014,mondol kiri & rattanak kiri,35,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,6,4,male,active in last 4 weeks,5,husband wants more,respondent and husband/partner,,,,,,
17115,       59624  2,Cambodia,2014,mondol kiri & rattanak kiri,49,6,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,9,7,male,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
17119,       597 1  6,Cambodia,2014,mondol kiri & rattanak kiri,26,11,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,11.0,9,1,female,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
17121,       597 3  1,Cambodia,2014,mondol kiri & rattanak kiri,26,3,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,5.0,3,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
17122,       597 4  2,Cambodia,2014,mondol kiri & rattanak kiri,26,4,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,7,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
17123,       597 5  2,Cambodia,2014,mondol kiri & rattanak kiri,36,0,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,6.0,5,3,male,active in last 4 weeks,2,,,,,,,,
17124,       597 6  2,Cambodia,2014,mondol kiri & rattanak kiri,18,11,1,urban,richer,3,does not own,does not own,0,0,no,0,,,12.0,4,1,male,active in last 4 weeks,2,both want same,,,,,,,
17126,       597 7  1,Cambodia,2014,mondol kiri & rattanak kiri,33,9,1,urban,richest,4,jointly only,jointly only,1,1,in the past year,0,cash only,about the same,7.0,8,4,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,0,0,0,0,0,0
17127,       597 8  1,Cambodia,2014,mondol kiri & rattanak kiri,29,11,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,3.0,4,2,female,active in last 4 weeks,3,both want same,husband/partner alone,,,,,,
17129,       59711  2,Cambodia,2014,mondol kiri & rattanak kiri,49,5,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,12.0,10,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
17130,       59711  3,Cambodia,2014,mondol kiri & rattanak kiri,31,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,10,2,male,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
17131,       59711  4,Cambodia,2014,mondol kiri & rattanak kiri,20,14,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,12.0,10,1,male,active in last 4 weeks,2,,respondent alone,,,,,,
17132,       59712  2,Cambodia,2014,mondol kiri & rattanak kiri,36,2,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,no,0,,,7.0,7,3,male,active in last 4 weeks,3,don't know,,,,,,,
17133,       59713  1,Cambodia,2014,mondol kiri & rattanak kiri,34,4,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,no,0,,,2.0,6,3,female,active in last 4 weeks,3,husband wants more,,1,0,0,0,1,1
17134,       59714  2,Cambodia,2014,mondol kiri & rattanak kiri,30,9,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,12.0,4,2,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
